Kamaz Typhoon,en,Q10476091,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY
kandinsky,en,Q61064,Q55187011,Q25908335,Q17524172,Q4212333,Q52806923,Q149878,Q52805727,Q2111243,Q4377061,Q2030475,Q2955287,Q55236078,Q20670712,Q2371035,Q96775144,Q7401709,Q100548159,Q100439987,Q18709536,Q18709526,Q18243133,Q2990634,Q18709538,Q75386729,Q75388052,Q18709506,Q62589008,Q3685303,Q105045490,Q19609199,Q4420151,Q30079772,Q18705529,Q18709552,Q18709531,Q3685299,Q3997946,Q18709535,Q18705597,Q3861061,Q18709549,Q75390268,Q105513618,Q27658751,Q18705525,Q18705401,Q18665648,Q27951187,Q18709517
kanye west,en,Q15935,Q2271213,Q55611541,Q19520183,Q60739827,Q55642652,Q2014046,Q55950740,Q1728253,Q64006594,Q13378144,Q47169108,Q747526,Q5069963,Q1129439,Q55611232,Q2664338,Q2664309,Q5223225,Q55999363,Q5706786,Q5586248,Q5028985,Q55613733,Q1775488,Q25218813,Q55394216,Q2075331,Q48808673,Q271308,Q60633179,Q2018005,Q547624,Q1130097,Q5749335,Q54632750,Q3397395,Q55614229,Q1991060,Q2304699,Q2628090,Q55064482,Q26903881,Q48808667,Q7997441,Q21996865,Q56653505,Q19264075,Q96970526,Q65549721
karden lothar,en,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY
karl marx,en,Q9061,Q882538,Q1732309,Q1732312,Q150142,Q1732308,Q16062483,Q1732310,Q105367341,Q100386065,Q52314527,Q86256252,Q101935308,Q19050197,Q60153543,Q21027663,Q513211,Q50814119,Q19957466,Q1670220,Q683226,Q463748,Q2315256,Q52156231,Q1667247,Q694401,Q69394015,Q58784,Q519494,Q93763879,Q1365109,Q12110602,Q3476100,Q5035423,Q5035426,Q1167658,Q5035422,Q7756928,Q230307,Q315569,Q28228149,Q1483306,Q19841721,Q259334,Q43032506,Q214986,Q48072,Q895560,Q7312736,Q6786857
kenneth arnold,en,Q1121306,Q96776594,Q102198814,Q4424090,Q6387255,Q1698521,Q75313634,Q467526,Q58403460,Q52473233,Q75747210,Q66332082,Q99432620,Q56123081,Q81491340,Q31163840,Q95349606,Q35838800,Q56679969,Q73620143,Q87872804,Q104142254,Q60139840,Q88575885,Q64884016,Q60139837,Q37310712,Q55933376,Q37311348,Q56330130,Q80322493,Q88974888,Q82202148,Q60139858,Q84423892,Q60139861,Q57822587,Q91984439,Q57841535,Q59101890,Q59069513,Q61635976,Q82742652,Q91051855,Q61851729,Q80203264,Q94180873,Q94187531,Q81417123,Q101134703
kerogen,en,Q938398,Q6394251,Q55969678,Q56144909,Q57865168,Q59088565,Q43683902,Q59048841,Q59086319,Q26376748,Q64948684,Q94369651,Q93058275,Q64880294,Q55894896,Q59087992,Q64942434,Q106547809,Q64961551,Q57901323,Q59077449,Q59876380,Q63250900,Q221378,Q93852933,Q59888718,Q98392599,Q58450037,Q63972080,Q59790342,Q68525152,Q98546920,Q67216443,Q58970236,Q59896328,Q59053423,Q60143754,Q57856387,Q92937489,Q93850169,Q74461419,Q99408319,Q37010541,Q61468132,Q57377732,Q91399521,Q58094969,Q99302854,Q58878301,Q57867006
kidney,en,Q9377,Q36943715,Q6404819,Q96721412,Q6140833,Q68712152,Q68509161,Q80334247,Q82117651,Q75670422,Q74443957,Q68578161,Q29718624,Q13641482,Q3242950,Q27715011,Q1054718,Q54947427,Q107246618,Q107307336,Q107246740,Q106705708,Q424337,Q1435223,Q7312483,Q18556244,Q476921,Q1752136,Q104869099,Q2916078,Q106692972,Q18556719,Q401402,Q1585769,Q18556951,Q736715,Q6404823,Q18555137,Q102114851,Q18556016,Q18557928,Q452419,Q18557087,Q3395618,Q26842696,Q15765784,Q15763121,Q4744250,Q15443105,Q25339734
klimt,en,Q47517665,Q34661,Q568465,Q358937,Q1039530,Q1358994,Q19950208,Q84562754,Q12059235,Q765799,Q1505010,Q1774470,Q10859165,Q15853526,Q20050752,Q2324643,Q50233895,Q55879848,Q24288515,Q28442857,Q114184,Q698487,Q1445107,Q28004609,Q8970628,Q19912820,Q28015560,Q19912818,Q24860753,Q58428566,Q17001535,Q19912834,Q28797758,Q5967091,Q1097545,Q4311873,Q19912826,Q354396,Q19912828,Q84628758,Q104120179,Q104061291,Q19912812,Q19912824,Q19912809,Q28009588,Q16917809,Q19912830,Q28005437,Q7017161
kobe bryant,en,Q25369,Q83737550,Q83750013,Q98969272,Q107299206,Q83827832,Q83737887,Q6424297,Q83758350,Q97396439,Q3198120,Q47486990,Q6424298,Q97396441,Q2389716,Q7281659,Q20322897,Q97319063,Q6608832,Q31391,Q83796213,Q38427639,Q55709453,Q17919763,Q101049390,Q89959541,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY
korea,en,Q18097,Q1119063,Q10856065,Q19986697,Q107232159,Q6431582,Q30608782,Q65556790,Q6431585,Q60426098,Q884,Q423,Q489221,Q495101,Q503585,Q52052,Q76133,Q39997,Q495372,Q486950,Q647500,Q20916,Q20934,Q1456095,Q7059785,Q55500,Q41071,Q8663,Q41416,Q49623,Q543842,Q483268,Q488756,Q15978686,Q18169,Q41161,Q20937,Q240670,Q6296418,Q495384,Q41066,Q41070,Q494162,Q18808,Q14132,Q41738,Q486245,Q6431743,Q39949,Q9176
korean war,en,Q8663,Q20873738,Q20873757,Q58347285,Q18603098,Q13033672,Q6431938,Q96386281,Q60744124,Q4928065,Q6431937,Q44999766,Q106963904,Q30078288,Q708847,Q4690759,Q16898323,Q6431945,Q2145990,Q107210733,Q86595809,Q7709257,Q60742234,Q11092771,Q2487880,Q49511970,Q7101253,Q3137996,Q17007570,Q85788521,Q38251368,Q40887813,Q5272006,Q51340982,Q6431936,Q6855994,Q11517853,Q85784201,Q16666384,Q18164393,Q17027824,Q1749621,Q6431944,Q65627410,Q7865737,Q66744701,Q27981793,Q105167988,Q59576943,Q30058713
kraków,pl,Q31487,Q11747923,Q33687122,Q11747922,Q19145020,Q19145001,Q19145016,Q11747924,Q19145012,Q19145007,Q11747925,Q11747921,Q67079932,Q190943,Q288683,Q2003767,Q2333380,Q3564720,Q4069623,Q2154725,Q9381338,Q67079902,Q2439791,Q1786373,Q3077203,Q1942348,Q11766527,Q11747926,Q1493954,Q67079939,Q2569196,Q687576,Q2328335,Q2937340,Q2254916,Q198547,Q93706,Q2300477,Q15014400,Q195311,Q770631,Q501303,Q8084916,Q722446,Q672804,Q220257,Q8084911,Q94998064,Q1985405,Q75837407
kurd cia,en,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY
Kwai yung court,en,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY
La Rue des nations,fr,Q3212526,Q104373537,Q51525130,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY
laboratory,en,Q483242,Q19926875,Q19986707,Q6467254,Q79869468,Q79868223,Q93805128,Q79867018,Q79867108,Q79866684,Q79868053,Q79867624,Q181892,Q27721811,Q28863779,Q1068734,Q7443582,Q335201,Q379848,Q834028,Q15758273,Q6906303,Q15760397,Q585777,Q1095537,Q3138607,Q189325,Q48496,Q6888251,Q649120,Q6467260,Q3875191,Q630320,Q1133630,Q45820,Q6467294,Q1856153,Q714439,Q1967606,Q337641,Q28119945,Q5153325,Q519826,Q1499258,Q2858854,Q5755397,Q6981913,Q6467300,Q4767846,Q5251245
lady gaga,en,Q19848,Q22965488,Q1024786,Q153064,Q1087728,Q286681,Q2634990,Q473206,Q153044,Q56010926,Q97496681,Q2400250,Q19898031,Q568635,Q27113998,Q1922221,Q153029,Q938131,Q15068531,Q188766,Q14344806,Q1029643,Q17573715,Q27765745,Q15469849,Q15122257,Q189369,Q2743297,Q1083282,Q189007,Q26821253,Q27506545,Q29426937,Q374623,Q791678,Q189002,Q96907263,Q86919359,Q83412033,Q15966854,Q190960,Q2342208,Q26898358,Q725885,Q725876,Q164646,Q188770,Q1940239,Q56770393,Q6201417
Lake george, ny,en,Q1495651,Q6475976,Q2624801,Q69486749,Q1438776,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY
land from space,en,Q56655951,Q59847858,Q59802316,Q59847859,Q35080586,Q37551808,Q57516320,Q37618088,Q53999923,Q46283947,Q98522777,Q60635221,Q60346377,Q90815054,Q57019251,Q61733772,Q50180931,Q60635210,Q60712640,Q74162262,Q35036367,Q53278977,Q70466216,Q30883325,Q57411090,Q60189710,Q57261611,Q104120984,Q98524072,Q57409777,Q91987117,Q106659974,Q59805908,Q105413937,Q73433524,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY
landscape,en,Q191163,Q107425,Q6485056,Q6485058,Q57821478,Q11229810,Q6485054,Q27716133,Q3217114,Q6485060,Q448685,Q28453440,Q17213011,Q64876860,Q62021009,Q39078702,Q51135691,Q6485061,Q60751916,Q59497413,Q64576692,Q50900493,Q59506337,Q64686034,Q23928587,Q50896332,Q50975290,Q64512457,Q64520661,Q64512959,Q64515518,Q64512944,Q64528948,Q79400646,Q64515597,Q50898033,Q105390830,Q28537133,Q64514657,Q51129620,Q64538915,Q38593195,Q79407968,Q47507931,Q103847591,Q64538945,Q1286517,Q2815948,Q1129474,Q47844
laptop,en,Q3962,Q2005575,Q6488421,Q6488423,Q5155582,Q6488424,Q21414446,Q28446313,Q29654296,Q5635719,Q1435509,Q18614323,Q73343954,Q6488431,Q376389,Q106518753,Q99732487,Q73344611,Q1434606,Q7111877,Q7745485,Q12019550,Q6488425,Q66498683,Q99812517,Q11251922,Q3400860,Q1052598,Q1052603,Q3400843,Q3400850,Q3400846,Q5254119,Q1052812,Q6488426,Q60763252,Q10695627,Q842120,Q66498386,Q5105191,Q37711150,Q83035321,Q6488427,Q30588308,Q50283603,Q16827679,Q3238405,Q7145252,Q4673106,Q22979708
lasse braun,en,Q587389,Q2271262,Q890070,Q61044114,Q39368456,Q38974828,Q48430286,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY
last supper,en,Q51633,Q13748312,Q127045,Q6494690,Q12902460,Q3208044,Q107090649,Q3009677,Q27118390,Q50380868,Q4003125,Q58991948,Q51136010,Q3208039,Q18338549,Q80791891,Q6494684,Q18151570,Q2790378,Q2472983,Q4003126,Q20863096,Q3699475,Q3664367,Q106577370,Q20859840,Q106374632,Q21226401,Q62125090,Q19966557,Q80024056,Q23935090,Q22241645,Q3987920,Q7746073,Q11515581,Q387096,Q20005288,Q7746075,Q7746083,Q7746086,Q166084,Q3027865,Q11250795,Q27016143,Q7746081,Q7746084,Q7746090,Q96602954,Q3072190
Lastenfahrrad,de,Q573863,Q1869364,Q52161141,Q97380484,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY
law,en,Q7748,Q16871926,Q49371,Q4932206,Q400674,Q6502895,Q1754492,Q61701977,Q1076579,Q6502971,Q43396234,Q25205729,Q4042423,Q6502973,Q6502982,Q58686563,Q177372,Q16250727,Q1749795,Q30598119,Q105210,Q222249,Q49122,Q613142,Q160432,Q21288923,Q30216,Q146491,Q1143289,Q686822,Q2914212,Q2609670,Q7766927,Q13204680,Q723868,Q3238556,Q1149089,Q321423,Q219186,Q11206,Q4394526,Q328798,Q171251,Q846183,Q911830,Q846101,Q1036763,Q846173,Q842270,Q218567
le fort fractures,en,Q34021696,Q6506922,Q95597925,Q689210,Q64238988,Q34748014,Q71663848,Q6506923,Q68000461,Q54098392,Q67919275,Q38543081,Q74103470,Q45766423,Q72066537,Q54056127,Q73574026,Q69996211,Q69859207,Q34598894,Q90327242,Q36108227,Q68740515,Q72830485,Q68117533,Q70345391,Q70611272,Q47182604,Q71952504,Q38122487,Q54458174,Q70675205,Q68753051,Q88770387,Q73478924,Q44552205,Q68863091,Q94060483,Q85534403,Q73773134,Q38395583,Q68753054,Q44433221,Q71250359,Q80141438,Q53878571,Q41608944,Q69964081,Q53557599,Q71056704
Le pass frameries,en,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY
lebron james,en,Q36159,Q22302425,Q66498595,Q99713325,Q6608833,Q7746484,Q58287956,Q8585566,Q17657412,Q62635143,Q96203815,Q48836512,Q66424972,Q66425031,Q66867172,Q37073823,Q33734849,Q99623533,Q43377235,Q36598479,Q92024287,Q36734220,Q51393948,Q83962060,Q87653774,Q50074491,Q55112459,Q34028454,Q36011579,Q47556518,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY
Leetcode,en,Q1068276,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY
Leeuwarden winter,en,Q27036840,Q27022167,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY
leila slimani,en,Q18173445,Q87913469,Q18222252,Q27685158,Q89358657,Q33630504,Q42723249,Q45243309,Q43563216,Q39274688,Q57271318,Q57054155,Q28277313,Q57026302,Q57025547,Q28550357,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY
lenin,en,Q1394,Q648655,Q398315,Q19454631,Q1994775,Q94718733,Q3830179,Q20858721,Q1817733,Q60755115,Q76475395,Q77206941,Q6522562,Q2093899,Q102033522,Q87347246,Q74034737,Q102033670,Q76455155,Q518626,Q4834096,Q51067,Q239679,Q87730763,Q42326626,Q185493,Q68472261,Q7217656,Q6523476,Q106610246,Q154817,Q22667125,Q6522573,Q308907,Q4377065,Q9148535,Q64585173,Q7372704,Q1194558,Q7218313,Q1190355,Q19893718,Q932203,Q4343217,Q4201575,Q7295685,Q6738760,Q4369499,Q106437540,Q1935120
leonardo da vinci,en,Q762,Q18503359,Q18498247,Q1819112,Q3830474,Q13749278,Q3830476,Q3830473,Q3830475,Q27940567,Q52799026,Q52782187,Q52824409,Q52824315,Q52837623,Q52821579,Q52751048,Q52788653,Q52963158,Q52816262,Q52804547,Q52793822,Q52922038,Q52847378,Q52919546,Q52817892,Q52803386,Q52786112,Q52918677,Q52843538,Q783215,Q4450870,Q1638622,Q993743,Q1142058,Q698015,Q972196,Q1267893,Q563727,Q4390923,Q474338,Q673284,Q5193396,Q52913034,Q12418,Q371916,Q51688128,Q128910,Q1892745,Q3937378
library,en,Q7075,Q22690111,Q66626386,Q6542470,Q6542479,Q29843656,Q16957008,Q6542481,Q66623408,Q101581147,Q101187477,Q15752338,Q188860,Q526826,Q80476833,Q23308,Q39070096,Q1201876,Q12317349,Q82133,Q856234,Q720920,Q28564,Q3232931,Q856638,Q199655,Q131454,Q623578,Q385994,Q22806,Q1043939,Q190593,Q59262965,Q1526131,Q219555,Q666063,Q639661,Q188915,Q5503390,Q620946,Q386481,Q1507065,Q172266,Q523660,Q1432360,Q95977692,Q1853779,Q84557199,Q814779,Q2007919
lightning,en,Q33741,Q201864,Q129052,Q854029,Q248722,Q37491541,Q4790762,Q1056136,Q1152013,Q24869126,Q6546416,Q11230125,Q3826543,Q2794866,Q28685905,Q3238476,Q2066495,Q6546417,Q6546412,Q6546413,Q6546415,Q104839618,Q71140967,Q3205166,Q73048665,Q6546419,Q97986222,Q25392102,Q105104294,Q59055416,Q68815936,Q172913,Q5514033,Q7973,Q1993841,Q6546423,Q6546440,Q13780884,Q27949231,Q15120872,Q4791345,Q29261,Q5530572,Q190989,Q3050846,Q17553,Q19381,Q21160981,Q7772417,Q6547187
lion,en,Q140,Q338814,Q23013699,Q6555385,Q21056446,Q13766456,Q32989826,Q3241770,Q73031087,Q27491283,Q6555387,Q6555376,Q3241775,Q1278812,Q11230181,Q3833172,Q24705358,Q1565192,Q11346282,Q21489632,Q17022009,Q30607638,Q19893806,Q16996373,Q5976835,Q21489633,Q31481264,Q5378653,Q3833166,Q6555378,Q97253210,Q18191173,Q79011546,Q19295193,Q47121397,Q80583275,Q80584127,Q80584282,Q1753932,Q80584170,Q1807793,Q26630431,Q59592125,Q26493658,Q6459070,Q41009808,Q1078690,Q26593004,Q7747471,Q17049012
lion couchant,en,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY,NO_ENTITY
List of apps,en,Q29841516,Q95500458,Q28407813,Q6565278,Q97192645,Q27664089,Q18355019,Q18151715,Q21068107,Q30680898,Q17065673,Q84177695,Q28959438,Q66166813,Q6628877,Q95370527,Q6975053,Q14373475,Q26185439,Q107028648,Q66731874,Q58060409,Q55689877,Q6621352,Q6629066,Q89504957,Q29915369,Q15269272,Q29600641,Q29600602,Q34461450,Q33443078,Q3699367,Q59542116,Q7687610,Q3264569,Q33733471,Q50948141,Q104771825,Q94103650,Q94117034,Q94119187,Q104764895,Q5604673,Q950520,Q7054299,Q105161861,Q105161132,Q7300410,Q28133847
